FrameSequence,TimestampUnixMs,CellCount,Pos00_Amp,Pos00_Phase,Pos00_X,Pos00_Y,Pos00_SourceChannel,Pos01_Amp,Pos01_Phase,Pos01_X,Pos01_Y,Pos01_SourceChannel,Pos02_Amp,Pos02_Phase,Pos02_X,Pos02_Y,Pos02_SourceChannel,Pos03_Amp,Pos03_Phase,Pos03_X,Pos03_Y,Pos03_SourceChannel,Pos04_Amp,Pos04_Phase,Pos04_X,Pos04_Y,Pos04_SourceChannel,Pos05_Amp,Pos05_Phase,Pos05_X,Pos05_Y,Pos05_SourceChannel,Pos06_Amp,Pos06_Phase,Pos06_X,Pos06_Y,Pos06_SourceChannel,Pos07_Amp,Pos07_Phase,Pos07_X,Pos07_Y,Pos07_SourceChannel,Pos08_Amp,Pos08_Phase,Pos08_X,Pos08_Y,Pos08_SourceChannel,Pos09_Amp,Pos09_Phase,Pos09_X,Pos09_Y,Pos09_SourceChannel,Pos10_Amp,Pos10_Phase,Pos10_X,Pos10_Y,Pos10_SourceChannel,Pos11_Amp,Pos11_Phase,Pos11_X,Pos11_Y,Pos11_SourceChannel,Pos12_Amp,Pos12_Phase,Pos12_X,Pos12_Y,Pos12_SourceChannel,Pos13_Amp,Pos13_Phase,Pos13_X,Pos13_Y,Pos13_SourceChannel,Pos14_Amp,Pos14_Phase,Pos14_X,Pos14_Y,Pos14_SourceChannel,Pos15_Amp,Pos15_Phase,Pos15_X,Pos15_Y,Pos15_SourceChannel,Pos16_Amp,Pos16_Phase,Pos16_X,Pos16_Y,Pos16_SourceChannel,Pos17_Amp,Pos17_Phase,Pos17_X,Pos17_Y,Pos17_SourceChannel,Pos18_Amp,Pos18_Phase,Pos18_X,Pos18_Y,Pos18_SourceChannel,Pos19_Amp,Pos19_Phase,Pos19_X,Pos19_Y,Pos19_SourceChannel,Pos20_Amp,Pos20_Phase,Pos20_X,Pos20_Y,Pos20_SourceChannel,Pos21_Amp,Pos21_Phase,Pos21_X,Pos21_Y,Pos21_SourceChannel,Pos22_Amp,Pos22_Phase,Pos22_X,Pos22_Y,Pos22_SourceChannel,Pos23_Amp,Pos23_Phase,Pos23_X,Pos23_Y,Pos23_SourceChannel,Pos24_Amp,Pos24_Phase,Pos24_X,Pos24_Y,Pos24_SourceChannel,Pos25_Amp,Pos25_Phase,Pos25_X,Pos25_Y,Pos25_SourceChannel,Pos26_Amp,Pos26_Phase,Pos26_X,Pos26_Y,Pos26_SourceChannel,Pos27_Amp,Pos27_Phase,Pos27_X,Pos27_Y,Pos27_SourceChannel,Pos28_Amp,Pos28_Phase,Pos28_X,Pos28_Y,Pos28_SourceChannel,Pos29_Amp,Pos29_Phase,Pos29_X,Pos29_Y,Pos29_SourceChannel,Pos30_Amp,Pos30_Phase,Pos30_X,Pos30_Y,Pos30_SourceChannel,Pos31_Amp,Pos31_Phase,Pos31_X,Pos31_Y,Pos31_SourceChannel,Pos32_Amp,Pos32_Phase,Pos32_X,Pos32_Y,Pos32_SourceChannel,Pos33_Amp,Pos33_Phase,Pos33_X,Pos33_Y,Pos33_SourceChannel,Pos34_Amp,Pos34_Phase,Pos34_X,Pos34_Y,Pos34_SourceChannel,Pos35_Amp,Pos35_Phase,Pos35_X,Pos35_Y,Pos35_SourceChannel,Pos36_Amp,Pos36_Phase,Pos36_X,Pos36_Y,Pos36_SourceChannel,Pos37_Amp,Pos37_Phase,Pos37_X,Pos37_Y,Pos37_SourceChannel,Pos38_Amp,Pos38_Phase,Pos38_X,Pos38_Y,Pos38_SourceChannel,Pos39_Amp,Pos39_Phase,Pos39_X,Pos39_Y,Pos39_SourceChannel
250,1774603071165,40,0.034415837,-55.834484,0.019327436,-0.028476307,10,0.014743773,90.84032,-0.00021622948,0.014742187,0,0.02136352,-47.87656,0.014329155,-0.015845355,30,0.005262706,-27.596592,0.004663974,-0.0024379133,20,0.030101096,117.31137,-0.013811162,0.026745614,11,0.0052105985,106.469154,-0.0014772003,0.0049968204,1,0.011227586,-112.45665,-0.0042887614,-0.010376185,31,0.020998703,-88.91743,0.0003967359,-0.020994956,21,0.0041859476,-165.08406,-0.0040449,-0.0010774697,12,0.00763169,-173.84453,-0.00758769,-0.00081832166,2,0.004788941,150.67291,-0.00417518,0.0023455974,32,0.008804254,-59.099705,0.0045213867,-0.0075545986,22,0.010356767,79.65116,0.0018604975,0.010188286,13,0.008979274,117.758545,-0.004182065,0.007945923,3,0.004272379,-159.35532,-0.0039980276,-0.0015063195,33,0.012841468,-101.625496,-0.0025877326,-0.012578034,23,0.011115726,-123.20955,-0.006088113,-0.009300229,14,0.008107295,-137.3674,-0.005964633,-0.005491028,4,0.0102114715,-122.58817,-0.0054998663,-0.008603814,34,0.014284467,-100.75973,-0.0026667793,-0.014033328,24,0.06712012,125.75265,-0.039217427,0.05447113,15,0.024770636,129.76419,-0.01584403,0.019040776,5,0.0020124954,79.932724,0.00035179316,0.0019815092,35,0.0018630815,-74.16356,0.0005084204,-0.0017923674,25,0.007006306,146.29745,-0.005828753,0.0038876685,16,0.0069283373,97.85672,-0.0009470778,0.006863301,6,0.002441705,38.760696,0.0019039626,0.001528676,36,0.0070221703,75.03804,0.0018129677,0.006784101,26,0.012957755,73.42565,0.0036963194,0.012419364,17,0.009826316,107.91108,-0.003021992,0.009350083,7,0.0099573145,116.176384,-0.0043925294,0.008936095,37,0.0046989666,135.12091,-0.0033296754,0.0033156518,27,0.009902115,105.72212,-0.002683197,0.009531649,18,0.017579665,109.77511,-0.0059477123,0.016542954,8,0.011330596,118.27442,-0.0053672474,0.009978731,38,0.0063248603,65.49416,0.002623463,0.0057551106,28,0.045166377,55.69304,0.025456963,0.037308775,19,0.0064259665,166.21625,-0.006240911,0.0015310381,9,0.0035593936,-109.91829,-0.0012126131,-0.0033464686,39,0.0010144087,105.65598,-0.0002737491,0.0009767734,29
251,1774603071176,40,0.032716565,-57.81289,0.017427653,-0.027688453,10,0.014933572,98.67294,-0.0022518928,0.01476281,0,0.024601473,-52.161194,0.015091578,-0.01942876,30,0.0025553429,33.23966,0.0021372507,0.0014006915,20,0.030012382,117.63819,-0.013922343,0.026587807,11,0.005276409,103.39589,-0.0012224284,0.005132851,1,0.008090733,-102.87882,-0.0018033413,-0.0078871995,31,0.012323729,-103.61973,-0.0029019527,-0.0119771855,21,0.002783116,-163.58679,-0.002669701,-0.00078640453,12,0.0061140615,166.56996,-0.0059468676,0.0014200395,2,0.004177847,173.00537,-0.0041467533,0.000508763,32,0.0031229218,-46.175674,0.0021624658,-0.0022530828,22,0.010502819,76.74153,0.0024087613,0.010222871,13,0.008549658,102.372116,-0.0018318491,0.008351106,3,0.002666821,-158.6333,-0.0024835241,-0.0009716178,33,0.010031725,-113.76161,-0.004042105,-0.009181334,23,0.01088212,-125.26508,-0.0062829023,-0.008885138,14,0.0077185323,-149.92548,-0.00667942,-0.0038679568,4,0.009622015,-132.31667,-0.0064778063,-0.007114858,34,0.011264611,-123.50321,-0.0062178816,-0.009393051,24,0.06737235,126.39532,-0.039975595,0.054230858,15,0.025701268,127.78055,-0.015745593,0.020313332,5,0.0011598655,48.26368,0.0007721266,0.00086551066,35,0.0015223849,121.80039,-0.00080223836,0.0012938584,25,0.007302684,140.37961,-0.0056251576,0.004656908,16,0.005120927,104.14666,-0.0012515793,0.004965626,6,0.0024945077,80.71876,0.00040231593,0.002461851,36,0.011361823,85.73251,0.0008454661,0.011330322,26,0.011498501,76.68389,0.0026483727,0.011189354,17,0.0117449155,101.719376,-0.0023856093,0.011500083,7,0.008617155,123.137985,-0.0047106305,0.0072156307,37,0.009537554,130.87509,-0.006241492,0.007211708,27,0.010350014,107.36068,-0.0030882985,0.009878523,18,0.017268803,105.68884,-0.0046697073,0.016625443,8,0.0141549865,106.750854,-0.0040796166,0.01355435,38,0.0068070614,64.31615,0.002950215,0.0061345184,28,0.042051032,54.754356,0.024266938,0.034342464,19,0.0066886134,-170.62065,-0.006599193,-0.0010900449,9,0.004486185,-105.818726,-0.0012229101,-0.0043162885,39,0.0017545624,126.05794,-0.0010327407,0.0014184272,29
252,1774603071188,40,0.031291377,-61.132454,0.015107052,-0.027403051,10,0.014126562,111.78923,-0.0052436856,0.013117298,0,0.022530893,-51.349247,0.014072156,-0.017595895,30,0.0023304853,27.688175,0.0020636204,0.0010828817,20,0.029972058,116.449745,-0.0133499345,0.026834745,11,0.0053873826,101.47402,-0.0010716777,0.0052797156,1,0.007878603,-96.88181,-0.0009440282,-0.007821842,31,0.0107145775,-107.69139,-0.0032560523,-0.010207854,21,0.0011202694,155.98378,-0.0010232881,0.00045594422,12,0.0065869913,136.30858,-0.004762859,0.0045501236,2,0.0040352126,145.44499,-0.0033233284,0.0022887613,32,0.0034201744,-36.307896,0.0027561362,-0.0020251682,22,0.010873944,76.00575,0.0026295858,0.010551205,13,0.009989185,84.18605,0.0010118898,0.009937802,3,0.0036072375,-117.3612,-0.0016578808,-0.0032036845,33,0.010553125,-109.384926,-0.003502719,-0.009954869,23,0.010468577,-124.347115,-0.0059064245,-0.00864322,14,0.008265056,-159.16267,-0.007724473,-0.0029400114,4,0.008063274,-151.28508,-0.0070716618,-0.003874016,34,0.009899269,-139.74695,-0.007555103,-0.0063965567,24,0.06845683,126.43723,-0.040659375,0.055074066,15,0.02830837,122.315346,-0.015133052,0.023923932,5,0.0028496042,93.838745,-0.0001907772,0.002843211,35,0.00090646796,134.93488,-0.00064024073,0.0006416977,25,0.008124601,129.88623,-0.0052100243,0.0062341625,16,0.0027740807,109.50484,-0.00092622795,0.0026148853,6,0.0008716111,-24.455654,0.00079341186,-0.00036083724,36,0.011167058,87.50918,0.0004853137,0.011156507,26,0.010371685,76.3895,0.0024406663,0.010080426,17,0.013416218,99.10067,-0.0021220376,0.013247334,7,0.01183998,116.36942,-0.0052588107,0.010608017,37,0.009840431,137.03693,-0.00720116,0.006706517,27,0.010989211,109.30159,-0.0036323804,0.010371526,18,0.015439886,106.74819,-0.0044492516,0.014784933,8,0.014361933,100.23604,-0.0025521691,0.014133349,38,0.0053482368,53.44941,0.0031850478,0.004296406,28,0.04077335,54.47121,0.02369388,0.033182316,19,0.0070571085,-160.47214,-0.006651177,-0.002358945,9,0.005955724,-95.02293,-0.00052144984,-0.0059328526,39,0.0015598338,-163.07103,-0.0014922406,-0.0004542018,29
253,1774603071199,40,0.03208799,-64.64025,0.013743298,-0.028995877,10,0.01464154,131.55606,-0.009712504,0.010956367,0,0.02615461,-55.459457,0.014829382,-0.02154421,30,0.0029391353,51.704983,0.0018214139,0.0023067223,20,0.02978008,114.74422,-0.012464991,0.027045837,11,0.0056910794,93.47031,-0.00034448845,0.0056806435,1,0.010444755,-95.6736,-0.0010325811,-0.010393589,31,0.010496351,-111.90943,-0.0039166133,-0.009738251,21,0.0014072263,104.019745,-0.0003409094,0.0013653083,12,0.0065062405,129.54869,-0.004142743,0.005016856,2,0.0030551092,-155.31854,-0.0027760046,-0.0012757314,32,0.0019880629,27.787437,0.0017588058,0.0009268203,22,0.011289008,74.970726,0.002927381,0.01090285,13,0.012229561,71.56073,0.003868202,0.011601688,3,0.006286217,-91.56951,-0.00017217756,-0.0062838583,33,0.01016218,-109.121895,-0.003328917,-0.009601469,23,0.009824589,-121.76649,-0.005172239,-0.008352873,14,0.008695492,-161.88448,-0.008264469,-0.002703723,4,0.007323423,-168.44485,-0.007174995,-0.0014669612,34,0.0079197595,-168.6461,-0.007764769,-0.0015591502,24,0.06944622,126.01058,-0.04082984,0.05617563,15,0.031373046,117.09594,-0.014289852,0.0279297,5,0.0019640522,83.38626,0.00022621028,0.0019509817,35,0.0021878274,113.894844,-0.0008861998,0.0020003095,25,0.0053861346,140.78432,-0.004173023,0.0034053372,16,0.0015097392,74.737625,0.00039742314,0.0014564914,6,0.0016337878,35.324036,0.0013329993,0.00094465597,36,0.0111971665,87.19676,0.0005476114,0.011183768,26,0.011427527,73.24846,0.003293665,0.010942584,17,0.012149795,94.322655,-0.0009157668,0.012115234,7,0.006282525,128.24829,-0.0038893253,0.00493389,37,0.0072173835,153.96812,-0.00648518,0.003167501,27,0.009149759,118.618065,-0.0043824473,0.008031951,18,0.013103275,112.35732,-0.004984244,0.012118297,8,0.012256992,94.39531,-0.00093934406,0.012220944,38,0.003552608,34.325413,0.002933915,0.0020032886,28,0.04219908,54.47881,0.024517836,0.03434586,19,0.0065697194,-148.15721,-0.0055809696,-0.0034661202,9,0.008794971,-84.530975,0.00083822705,-0.008754935,39,0.0044212863,-105.01063,-0.0011451051,-0.0042704223,29
254,1774603071210,40,0.034269467,-66.88108,0.013455594,-0.031517353,10,0.014073982,143.50517,-0.0113142235,0.008370503,0,0.024822935,-56.03991,0.013866471,-0.02058881,30,0.002109272,-5.643785,0.0020990474,-0.00020743303,20,0.029433448,112.96805,-0.011485452,0.027100042,11,0.0041074827,82.63709,0.0005263887,0.004073614,1,0.012403666,-91.98707,-0.0004300835,-0.012396207,31,0.010548555,-107.5902,-0.0031878466,-0.01005533,21,0.002070019,91.82131,-6.5790526E-05,0.0020689731,12,0.0063123005,147.26453,-0.005309757,0.0034134474,2,0.0012366364,123.634636,-0.0006849667,0.0010296068,32,0.0017741435,-15.339562,0.0017109397,-0.00046933017,22,0.011110131,75.838066,0.00271824,0.010772473,13,0.013246402,71.70435,0.0041583152,0.012576788,3,0.008858556,-79.999115,0.0015384065,-0.008723951,33,0.012309691,-99.83111,-0.002101812,-0.012128927,23,0.00945024,-120.48427,-0.0047941236,-0.0081439195,14,0.009063586,-159.21423,-0.008473672,-0.0032164373,4,0.006224285,-162.62343,-0.0059402245,-0.0018588857,34,0.006313764,-172.19792,-0.006255317,-0.0008571022,24,0.06974675,125.65365,-0.040654264,0.056673095,15,0.033774726,114.65198,-0.014087622,0.030696435,5,0.0032071834,85.64773,0.00024338815,0.003197935,35,0.00039596963,11.966133,0.00038736535,8.2097766E-05,25,0.0071179927,121.69069,-0.003739319,0.006056675,16,0.0043464275,59.65743,0.0021956805,0.0037510558,6,0.003807418,-12.089329,0.0037229783,-0.0007974121,36,0.007858009,66.9928,0.003071278,0.00723295,26,0.012130471,77.13863,0.0027001558,0.011826135,17,0.008741061,97.45821,-0.0011346162,0.0086671095,7,0.004917587,116.19734,-0.0021709385,0.0044124466,37,0.0053125545,-124.231895,-0.0029885438,-0.0043922476,27,0.01081365,114.99343,-0.0045689223,0.009801019,18,0.012924492,115.35389,-0.0055343714,0.011679607,8,0.0068645854,87.03748,0.00035478,0.0068554115,38,0.0044384208,-1.0352163,0.004437696,-8.018873E-05,28,0.044519242,54.069923,0.026123779,0.036048733,19,0.0057388567,-143.48793,-0.0046125,-0.0034145743,9,0.013724358,-82.51098,0.001788781,-0.013607288,39,0.011604227,-78.53705,0.002306158,-0.011372763,29
255,1774603071222,40,0.036441844,-68.07855,0.013605019,-0.033806972,10,0.01384692,157.89372,-0.012828997,0.0052109524,0,0.025502764,-60.760765,0.012457011,-0.0222534,30,0.0013723274,-36.50102,0.0011031403,-0.0008163113,20,0.02894768,111.08727,-0.010415073,0.027009154,11,0.004941562,78.592445,0.0009773745,0.0048439424,1,0.011511523,-87.9257,0.00041666484,-0.01150398,31,0.007032214,-110.02494,-0.0024080349,-0.0066070724,21,0.004402981,82.0915,0.00060581276,0.0043611047,12,0.0062625,127.954865,-0.0038516913,0.004937953,2,0.0043951557,84.653206,0.00040955713,0.004376032,32,0.0031681084,86.31261,0.00020374975,0.0031615498,22,0.011195484,78.80685,0.0021732345,0.010982527,13,0.012656181,78.643166,0.002492239,0.012408371,3,0.00721004,-64.52234,0.0031014644,-0.006508886,33,0.0074769296,-111.456696,-0.0027350455,-0.0069587356,23,0.008175321,-119.10558,-0.003976644,-0.007142981,14,0.008712279,-157.2726,-0.0080358,-0.0033659644,4,0.00554991,-167.46304,-0.005417579,-0.0012047158,34,0.0068679973,156.22116,-0.0062849633,0.0027692274,24,0.07019413,124.805786,-0.04006657,0.05763581,15,0.034807608,115.091736,-0.014760819,0.031522814,5,0.003927499,93.40672,-0.00023338594,0.003920559,35,0.0034776903,92.62038,-0.00015899386,0.003474054,25,0.0044006384,127.77613,-0.0026957332,0.0034783098,16,0.0047696894,41.58099,0.003567815,0.003165538,6,0.004937695,-6.963273,0.004901275,-0.000598612,36,0.009104471,73.460365,0.0025918474,0.008727755,26,0.012915392,81.943855,0.0018100066,0.012787933,17,0.007851389,108.48397,-0.002489199,0.0074463547,7,0.005338932,119.03922,-0.002591562,0.004667762,37,0.0041805464,-123.16831,-0.0022871783,-0.0034993975,27,0.009028214,117.79575,-0.0042100465,0.007986498,18,0.013152925,115.279785,-0.0056168106,0.011893312,8,0.008463458,103.543724,-0.0019820346,0.008228102,38,0.005952954,43.016426,0.0043525505,0.0040611527,28,0.046186138,52.08239,0.02838266,0.036436025,19,0.005228546,-133.08818,-0.0035717401,-0.0038184242,9,0.015040304,-88.22534,0.00046577788,-0.01503309,39,0.009005076,-83.131516,0.0010769244,-0.00894045,29
256,1774603071234,40,0.038097285,-69.10135,0.013589909,-0.035590973,10,0.0128864,172.85553,-0.0127863465,0.0016027032,0,0.028625757,-66.29321,0.011509163,-0.02621017,30,0.0052540996,-92.75951,-0.0002529528,-0.005248007,20,0.028139712,111.2634,-0.010205033,0.026224047,11,0.0074224905,84.44404,0.00071863,0.0073876204,1,0.008663134,-84.77885,0.00078834716,-0.008627189,31,0.0023511907,167.5491,-0.0022958932,0.00050692365,21,0.0061527565,80.64479,0.0010001593,0.0060709217,12,0.008454973,96.80567,-0.0010019331,0.008395397,2,0.0065367944,85.04532,0.0005645683,0.0065123686,32,0.0020941508,103.60328,-0.0004925394,0.0020354046,22,0.010612326,83.93307,0.0011216184,0.010552887,13,0.011112052,87.46507,0.0004914683,0.011101179,3,0.005380742,-19.539198,0.0050708805,-0.0017995982,33,0.0059859892,-103.83972,-0.0014318887,-0.0058122077,23,0.007270355,-117.38189,-0.0033437752,-0.0064557903,14,0.0065640574,-161.64168,-0.006229982,-0.0020674078,4,0.0051188,-176.20209,-0.0051075583,-0.00033905712,34,0.008169789,153.08714,-0.007284967,0.0036979315,24,0.07098558,125.134285,-0.040851828,0.0580524,15,0.033862226,118.1212,-0.015960563,0.029864876,5,0.0033642068,97.054344,-0.0004131607,0.0033387402,35,0.0017146354,86.41534,0.00010720476,0.0017112808,25,0.005950352,114.324,-0.0024509267,0.0054221447,16,0.0037720124,-1.9261307,0.003769881,-0.00012678107,6,0.003938115,5.142675,0.0039222627,0.00035299748,36,0.0062477184,73.238525,0.0018017674,0.005982275,26,0.012265914,89.16438,0.00017888244,0.01226461,17,0.009292515,108.3306,-0.0029224902,0.008820991,7,0.0047447192,138.88275,-0.0035745073,0.0031201376,37,0.002162846,-158.4711,-0.00201195,-0.00079370046,27,0.008658303,110.72119,-0.0030634878,0.008098225,18,0.012965983,116.140335,-0.0057124384,0.011639792,8,0.013856867,115.87804,-0.0060479264,0.012467372,38,0.005541157,40.83184,0.004192616,0.0036230364,28,0.044416904,49.54273,0.028821277,0.03379638,19,0.0047389828,-119.332405,-0.0023215122,-0.004131409,9,0.014196945,-93.52384,-0.0008725985,-0.014170103,39,0.0051438995,-86.21493,0.00033956938,-0.0051326794,29
257,1774603071245,40,0.03876805,-68.27718,0.014348702,-0.036014948,10,0.011202581,-179.3514,-0.011201863,-0.000126814,0,0.026237328,-66.82539,0.010325293,-0.024120234,30,0.004564783,-119.56094,-0.0022520314,-0.003970592,20,0.02765653,110.70559,-0.009778412,0.02587018,11,0.0055333506,79.78514,0.000981284,0.005445645,1,0.0056662057,-73.57507,0.0016021694,-0.0054349736,31,0.0044781864,118.20207,-0.0021163132,0.0039465646,21,0.0064325104,75.577736,0.0016021208,0.0062297992,12,0.006716485,100.401886,-0.0012126714,0.0066061034,2,0.0097125415,73.730965,0.0027209485,0.009323621,32,0.008268041,98.7792,-0.001261926,0.008171171,22,0.010135192,86.438515,0.000629594,0.010115619,13,0.009527906,94.72546,-0.00078492094,0.009495519,3,0.0065731453,-12.680626,0.0064128186,-0.0014429126,33,0.00047611297,121.873695,-0.00025141076,0.00040432188,23,0.006181319,-113.210266,-0.0024360982,-0.005681032,14,0.0040808013,-175.94078,-0.0040705646,-0.00028886963,4,0.0047475398,-151.10013,-0.0041563082,-0.0022943926,34,0.008511142,140.90428,-0.0066054417,0.0053672786,24,0.07116605,125.8115,-0.041640714,0.057711855,15,0.03206298,120.64027,-0.016340775,0.027586477,5,0.0045655505,97.994286,-0.00063495093,0.0045211823,35,0.005709182,100.18937,-0.0010099662,0.0056191394,25,0.0045070057,103.03239,-0.0010163377,0.0043909177,16,0.0030855443,19.766962,0.0029037315,0.0010435168,6,0.004754559,-42.172855,0.003523712,-0.0031920664,36,0.008201051,89.92901,1.0161188E-05,0.008201045,26,0.00957614,94.104614,-0.00068543875,0.009551577,17,0.007929204,120.59475,-0.0040356675,0.0068253693,7,0.0063017462,121.61716,-0.003303633,0.005366378,37,0.00272251,-171.4926,-0.0026925534,-0.0004027603,27,0.005864518,100.145096,-0.0010329854,0.005772826,18,0.012228611,119.60667,-0.0060414593,0.010632012,8,0.012492385,132.30287,-0.008407994,0.009239335,38,0.004816828,33.081352,0.0040360023,0.0026291658,28,0.04168113,46.705303,0.028582877,0.030337034,19,0.003050884,-120.94275,-0.0015687076,-0.0026166867,9,0.014575148,-89.9089,2.3174205E-05,-0.014575129,39,0.0023601132,-79.355896,0.00043593158,-0.0023195038,29
258,1774603071256,40,0.038776476,-66.70301,0.015335988,-0.03561492,10,0.008685652,173.37924,-0.008627728,0.0010014304,0,0.025707696,-65.39653,0.010703035,-0.023373717,30,0.008456055,-104.01205,-0.0020474303,-0.008204443,20,0.028580645,109.75129,-0.009658483,0.0268992,11,0.0048732143,79.70331,0.00087106443,0.004794733,1,0.002318733,-46.77515,0.0015880149,-0.0016895949,31,0.0048195887,105.147224,-0.0012593592,0.0046521444,21,0.0065772845,73.027504,0.0019199925,0.0062908106,12,0.004493945,94.36409,-0.00034196282,0.004480915,2,0.006685651,73.12684,0.0019405364,0.0063978313,32,0.004611634,61.23243,0.002219384,0.0040424624,22,0.010111338,88.118965,0.00033189874,0.010105889,13,0.008103514,95.66979,-0.00080058735,0.00806387,3,0.0060413196,-17.41616,0.005764361,-0.0018082269,33,0.0039932574,-41.77578,0.0029780024,-0.0026603772,23,0.0041059605,-118.53087,-0.0019611388,-0.0036073322,14,0.0029759787,-172.17699,-0.002948282,-0.0004050712,4,0.005812565,-151.62796,-0.0051143635,-0.0027621007,34,0.008357489,155.01399,-0.0075753187,0.0035301775,24,0.07261798,125.69588,-0.04237134,0.058974914,15,0.030919792,119.68589,-0.0153128635,0.026861679,5,0.00482509,91.727615,-0.00014546706,0.004822897,35,0.0023162807,100.713715,-0.00043060063,0.0022759042,25,0.0059599024,92.88388,-0.00029985476,0.0059523545,16,0.0029286372,27.663252,0.0025938693,0.0013596903,6,0.0039487453,-44.04717,0.0028382305,-0.0027453664,36,0.003728302,107.18682,-0.0011016695,0.0035618197,26,0.0056239753,114.86094,-0.0023644164,0.0051028063,17,0.007423806,132.1013,-0.004977243,0.005508171,7,0.007147422,129.36995,-0.004533789,0.005525432,37,0.003117164,-133.22668,-0.0021349038,-0.0022713207,27,0.005796858,83.283676,0.0006779643,0.005757076,18,0.011168358,121.85445,-0.0058942474,0.009486309,8,0.01667974,139.39241,-0.01266301,0.0108564235,38,0.0019388805,-6.965861,0.0019245688,-0.0002351434,28,0.040499195,48.534462,0.02681733,0.03034824,19,0.0012442404,-173.36107,-0.0012358971,-0.00014384925,9,0.0114706615,-89.1074,0.00017869171,-0.011469269,39,0.002304408,-53.008026,0.0013865696,-0.0018405763,29
259,1774603071267,40,0.037802693,-63.46173,0.016890071,-0.033819657,10,0.007452236,151.0915,-0.006523635,0.003602501,0,0.025620928,-59.848892,0.012868937,-0.022154512,30,0.004809189,-105.94754,-0.0013213587,-0.0046241013,20,0.030823534,108.373856,-0.009716074,0.02925215,11,0.006661095,90.34819,-4.0479343E-05,0.006660972,1,0.0005417791,-78.1041,0.000111679125,-0.00053014373,31,0.0049647847,106.42552,-0.0014038862,0.0047621625,21,0.0075595323,78.12482,0.0015556031,0.007397745,12,0.005081304,76.17379,0.0012143183,0.0049340734,2,0.0017213327,94.84434,-0.00014536474,0.0017151837,32,0.009349162,71.33477,0.0029920884,0.008857439,22,0.010674423,86.51931,0.0006480666,0.010654732,13,0.008174303,83.230316,0.0009635755,0.008117312,3,0.005348195,-18.276464,0.005078402,-0.001677207,33,0.0055525186,9.913736,0.005469609,0.0009559509,23,0.0019606156,-145.24847,-0.0016109041,-0.0011175872,14,0.003103764,-156.12576,-0.0028381937,-0.0012561878,4,0.008842654,-138.25613,-0.0065977573,-0.005887455,34,0.007784592,146.1821,-0.0064675217,0.0043325555,24,0.07437142,124.97257,-0.042628527,0.060941912,15,0.030620843,116.113846,-0.013477952,0.027495107,5,0.004903858,80.35841,0.0008213197,0.0048345895,35,0.0064947656,98.74309,-0.0009872313,0.0064192954,25,0.007682989,95.07286,-0.00067934924,0.007652895,16,0.002312112,-25.86299,0.0020805302,-0.0010085909,6,0.0024384803,-46.30673,0.0016844961,-0.001763139,36,0.0059743086,128.79898,-0.0037434418,0.004656072,26,0.004082059,171.2886,-0.0040349676,0.0006182584,17,0.007525403,130.78047,-0.0049153115,0.0056983684,7,0.0058044447,144.92464,-0.00475034,0.0033355437,37,0.0019920324,-84.997246,0.00017371235,-0.0019844437,27,0.006567933,80.32485,0.0011038184,0.0064745136,18,0.010990269,126.214584,-0.006493172,0.008867059,8,0.017648317,146.23946,-0.014672236,0.009807578,38,0.003027034,-109.787964,-0.0010247729,-0.0028482936,28,0.04002505,52.48603,0.02437345,0.031748068,19,0.002753927,138.82477,-0.0020728798,0.0018130866,9,0.008955401,-84.083534,0.0009231088,-0.008907698,39,0.0038060762,-64.02288,0.0016671078,-0.0034215446,29
